PROGRAMA;CONCURSO;FOLIO;PALABRAS_CLAVES
FONDEF;PRIMER CONCURSO INVESTIGACIÓN TECNOLÓGICA  TEMATICO EN SISTEMAS PESQUERO ACUICOLAS FRENTE A FLORECIMIENTOS ALGALES NOCIVOS FANs- IDeA;IT17F10001;"DINOFLAGELLATES;DIATOMS;INHIBITS-GROWTH"
FONDEF;PRIMER CONCURSO INVESTIGACIÓN TECNOLÓGICA  TEMATICO EN SISTEMAS PESQUERO ACUICOLAS FRENTE A FLORECIMIENTOS ALGALES NOCIVOS FANs- IDeA;IT17F10002;"HARMFUL ALGAL BLOOM;RISK ANALYSIS;MODEL-SIMULATIONS"
FONDEF;PRIMER CONCURSO INVESTIGACIÓN TECNOLÓGICA  TEMATICO EN SISTEMAS PESQUERO ACUICOLAS FRENTE A FLORECIMIENTOS ALGALES NOCIVOS FANs- IDeA;IT17F10011;"HARMFUL ALGAL BLOOMS;FLOW-CYTOMETRY;MONITOREO MEDIOAMBIENTAL"
FONDEF;Sexto Concurso Investigación Tecnológica. IdeA 2017;IT17I0006;"DROPOUT;PREDICTIVE MODELS;ACADEMIC FAILURE"
FONDEF;Sexto Concurso Investigación Tecnológica. IdeA 2017;IT17I0010;"YOUNG OFFENDERS;DIFFERENTIATED IMPACTS;INTEGRATED-MANAGEMENT"
FONDEF;Sexto Concurso Investigación Tecnológica. IdeA 2017;IT17I0023;"PHAGE;WALNUT;PHYTOPATHOGEN BIOCONTROL"
FONDEF;Sexto Concurso Investigación Tecnológica. IdeA 2017;IT17I0048;"RECOMBINANT PROTEINS;BIOTECHNOLOGICAL-PRODUCTION;ANTIBODY-PRODUCTION"
FONDEF;Sexto Concurso Investigación Tecnológica. IdeA 2017;IT17I0064;"SEEDS;ARTIFICIAL;FORESTRY INDUSTRY"
FONDEF;Sexto Concurso Investigación Tecnológica. IdeA 2017;IT17I0066;"OPERATIONAL RESEARCH;RETAIL-OPERATIONS;STAFFING-LEVELS"
FONDEF;Sexto Concurso Investigación Tecnológica. IdeA 2017;IT17I0087;"UVEITIS;BIOMARKER;CORTICOSTEROID-RESISTANCE"
FONDEF;Sexto Concurso Investigación Tecnológica. IdeA 2017;IT17I0098;"PROEULIA;REPRODUCTIVE-PHENOLOGY;IPM"
FONDEF;SEGUNDO CONCURSO DE INVESTIGACIÓN TECNOLÓGICA TEMÁTICO EN MINERÍA;IT17M10001;"COPPER LEACHING;CRYSTALLIZATION;COPPER-ELECTRODEPOSITION"
FONDEF;SEGUNDO CONCURSO DE INVESTIGACIÓN TECNOLÓGICA TEMÁTICO EN MINERÍA;IT17M10002;"HYDROMETALLURGY;PHOTOVOLTAIC GENERATION;MINING"
FONDEF;SEGUNDO CONCURSO DE INVESTIGACIÓN TECNOLÓGICA TEMÁTICO EN MINERÍA;IT17M10005;"SUBLEVEL STOPING;SOFTWARE;MINE DESIGN"
FONDEF;SEGUNDO CONCURSO DE INVESTIGACIÓN TECNOLÓGICA TEMÁTICO EN MINERÍA;IT17M10010;"RADIOMETRY;INSTRUMENTATION;COPPER SMELTERS"
FONDEF;SEGUNDO CONCURSO DE INVESTIGACIÓN TECNOLÓGICA TEMÁTICO EN MINERÍA;IT17M10011;"BIG DATA;AUTOMATIZATION;COPPER-REFINERY"
FONDEF;SEGUNDO CONCURSO DE INVESTIGACIÓN TECNOLÓGICA TEMÁTICO EN MINERÍA;IT17M10012;"VISIBLE LIGHT COMMUNICATION (VLC);RADIO FREQUENCY INTERFERENCE;MONITORING UNDERGROUND MINING"
FONDEF;Séptimo Concurso Investigación Tecnológica – IdeA 2018;IT18I0001;MATERIALES DE CONSTRUCCION Y METODOS
FONDEF;Séptimo Concurso Investigación Tecnológica – IdeA 2018;IT18I0002;"MATERIALS;THERMAL INSULATION;ENVIRONMENTAL SUSTAINABILITY"
FONDEF;Séptimo Concurso Investigación Tecnológica – IdeA 2018;IT18I0005;"CHILDHOOD;ASSESSMENTS;TESTING"
FONDEF;Séptimo Concurso Investigación Tecnológica – IdeA 2018;IT18I0008;"WATER ALLOCATION;MAPPING EVAPOTRANSPIRATION;IRRIGATED AGRICULTURE"
FONDEF;Séptimo Concurso Investigación Tecnológica – IdeA 2018;IT18I0011;"POWERPOINT PRESENTATIONS;INTERACTIVITY;MOBILE PHONES"
FONDEF;Séptimo Concurso Investigación Tecnológica – IdeA 2018;IT18I0015;"VEGETATIVE PROPAGATION;MEDICINAL-PLANTS;EASTER-ISLAND"
FONDEF;Séptimo Concurso Investigación Tecnológica – IdeA 2018;IT18I0021;"REDOX STATUS;CAPACIDAD ANTIOXIDANTE;SIMULATED DIGESTION"
FONDEF;Séptimo Concurso Investigación Tecnológica – IdeA 2018;IT18I0023;MATERIALS
FONDEF;Séptimo Concurso Investigación Tecnológica – IdeA 2018;IT18I0038;"PINUS RADIATA;EUCALYPTUS NITENS;RADIOFREQUENCY"
FONDEF;Séptimo Concurso Investigación Tecnológica – IdeA 2018;IT18I0067;"ATLANTIC SALMON (SALMO SALAR);FISH NUTRITION;MICROALGAE"
FONDEF;Séptimo Concurso Investigación Tecnológica – IdeA 2018;IT18I0102;"THOMPSON SEEDLESS GRAPEVINES;FUNGAL DISEASES;CRISPR-CAS SYSTEMS"
FONDEF;Séptimo Concurso Investigación Tecnológica – IdeA 2018;IT18I0108;"BIOCONTROLLER;FLAVOBACTERIUM PSYCHROPHILUM;PISCICULTURE"
FONDEF;VIII Concurso Investigación Tecnológica – IdeA 2019;IT19I0002;"ANCHORAGE;EXPERIMENTAL AQUACULTURE;ALGAE"
FONDEF;VIII Concurso Investigación Tecnológica – IdeA 2019;IT19I0004;"ADSORPTION REMOVAL;ARSENIC ADSORPTION;ORGANIC MICROPOLLUTANTS"
FONDEF;VIII Concurso Investigación Tecnológica – IdeA 2019;IT19I0006;"NANOMATERIALS;ARSENIC;PHOTOREACTOR"
FONDEF;VIII Concurso Investigación Tecnológica – IdeA 2019;IT19I0007;"MESENCHYMAL STEM CELLS (MSCS);CONTROLLED CLINICAL TRIAL;EQUINES"
FONDEF;VIII Concurso Investigación Tecnológica – IdeA 2019;IT19I0012;"SCHOOL ENGAGEMENT;EDUCATIONAL TRAJECTORIES;CONTEXTUAL FACTORS"
FONDEF;VIII Concurso Investigación Tecnológica – IdeA 2019;IT19I0016;"EVAPORATION;INSTRUMENT;NON-INVASIVE MONITORING"
FONDEF;VIII Concurso Investigación Tecnológica – IdeA 2019;IT19I0021;"DESALINIZATION;NANOFILTRATION (NF);DRINKING WATER"
FONDEF;VIII Concurso Investigación Tecnológica – IdeA 2019;IT19I0023;"RICE;ARSENIC;FOOD SECURITY"
FONDEF;VIII Concurso Investigación Tecnológica – IdeA 2019;IT19I0038;"SALMONID EGGS;PHOTOPERIOD;TEMPERATURE"
FONDEF;VIII Concurso Investigación Tecnológica – IdeA 2019;IT19I0059;"MANAGEMENT MODEL;ENVIRONMENTAL SUSTAINABILITY;TRAINING PROGRAMS"
FONDEF;VIII Concurso Investigación Tecnológica – IdeA 2019;IT19I0061;"MELANOMA;CANCER IMMUNOTHERAPY;CLINICAL TRAIL"
FONDEF;VIII Concurso Investigación Tecnológica – IdeA 2019;IT19I0108;"CONVERGENT BEAM RADIOTHERAPY (CBRT);CANCER;RADIOTHERAPY"
FONDEF;VIII Concurso Investigación Tecnológica – IdeA 2019;IT19I0110;"OYSTERS;BROODING;GROWTH"
FONDEF;VIII Concurso Investigación Tecnológica – IdeA 2019;IT19I0113;"RENEWABLE ENERGY;CLIMATE POLICY;POWER SYSTEMS"
FONDEF;VIII Concurso Investigación Tecnológica – IdeA 2019;IT19I0129;"POWER SYSTEM STABILITY;LEARNING (ARTIFICIAL INTELLIGENCE);NON-CONVENTIONAL RENEWABLE ENERGIES"
PAI;Inserción de Capital Humano Avanzado en el Sector Productivo 2019 1ra Convocatoria, Modalidad Vinculación Previa;IV7819010001;"CANCER IMMUNOTHERAPY;TUMOR LYSATES;MANUFACTURE IMPROVEMENT"
PAI;Inserción de Capital Humano Avanzado en el Sector Productivo 2019 2da Convocatoria, Modalidad Vinculación Previa;IV7819020002;"SAXITOXIN GROUP;NEOSAXITOXIN;CYANOBACTERIUM"
PCI;CONCURSO DEL PROGRAMA REGIONAL MATH/AMSUD - CONICYT CONVOCATORIA INTERNACIONAL 2019;MATH190002;"SENSITIVITY;NONPARAMETRIC;STOCHASTIC PROCESSES"
PCI;CONCURSO DEL PROGRAMA REGIONAL MATH/AMSUD - CONICYT CONVOCATORIA INTERNACIONAL 2019;MATH190003;"CHANCE CONSTRAINTS;BILEVEL GAMES;ENERGY"
PCI;CONCURSO DEL PROGRAMA REGIONAL MATH/AMSUD - CONICYT CONVOCATORIA INTERNACIONAL 2019;MATH190004;"NONLINEAR PDES;GEOMETRY;GINZBURG-LANDAU EQUATIONS"
PCI;CONCURSO DEL PROGRAMA REGIONAL MATH/AMSUD - CONICYT CONVOCATORIA INTERNACIONAL 2019;MATH190007;"NONLINEAR DISPERSIVE SYSTEMS;DYNAMICS;WELL-POSEDNESS"
PCI;CONCURSO DEL PROGRAMA REGIONAL MATH/AMSUD - CONICYT CONVOCATORIA INTERNACIONAL 2019;MATH190008;"CONTROLLABILITY;INVERSE PROBLEM;PARTIAL DIFFERENTIAL EQUATIONS"
PCI;CONCURSO DEL PROGRAMA REGIONAL MATH/AMSUD - CONICYT CONVOCATORIA INTERNACIONAL 2019;MATH190009;"ALGEBRAIC GEOMETRY;OPTIMIZATION;SINGULARITIES"
PCI;CONCURSO DEL PROGRAMA REGIONAL MATH/AMSUD - CONICYT CONVOCATORIA INTERNACIONAL 2019;MATH190012;"ENVIRONMENTALISM;CONCORDANCE;SPATIALUNCERTAINTY"
PCI;CONCURSO DEL PROGRAMA REGIONAL MATH/AMSUD - CONICYT CONVOCATORIA INTERNACIONAL 2019;MATH190013;"COLORING;COMPLEXITY;DECOMPOSITIONS"
PCI;CONCURSO DEL PROGRAMA REGIONAL MATH/AMSUD - CONICYT CONVOCATORIA INTERNACIONAL 2019;MATH190015;"LANGLANDS CORRESPONDENCE;DIOPHANTINE PROBLEMS;ALGEBRA"
REC;I Concurso Nodos para la Aceleración de Impacto Territorial de la CTCI 2020;NODO200001;"NETWORKS;INNOVATION;ROADMAPS"
REC;I Concurso Nodos para la Aceleración de Impacto Territorial de la CTCI 2020;NODO200002;"INNOVACION;CIENCIA Y SOCIEDAD;INDUSTRIES"
REC;I Concurso Nodos para la Aceleración de Impacto Territorial de la CTCI 2020;NODO200004;"MAGALLANES REGION;AYSEN REGION;NATURAL LABORATORIES"
REC;I Concurso Nodos para la Aceleración de Impacto Territorial de la CTCI 2020;NODO200006;"CIENCIA Y SOCIEDAD;POLITICA CIENTIFICA;COMUNICACION CIENTIFICA"
REC;Concurso Nodos de Aceleración de Impacto Territorial de la CTCI - Macrozona Sur;NODSUR0001;"INSTITUTIONALITY;TERRITORIAL INTEGRATION;ACTION RESEARCH"
PCI;CONCURSO PARA PROYECTOS DE INVESTIGACIÓN CONJUNTA EN CHILE Y CHINA CONICYT CHILE – NSF CHINA;NSFC190002;"WATER-QUALITY;WATERSHED MANAGEMENT;ECOSYSTEM SERVICES"
PCI;CONCURSO PARA PROYECTOS DE INVESTIGACIÓN CONJUNTA EN CHILE Y CHINA CONICYT CHILE – NSF CHINA;NSFC190009;"BIOFUELS;COMBUSTION;SOOT PRODUCTION"
PCI;CONCURSO PARA PROYECTOS DE INVESTIGACIÓN CONJUNTA EN CHILE Y CHINA CONICYT CHILE – NSF CHINA;NSFC190012;"BACTERIAL COMMUNITIES;EUTROPHIC LAKE;POLLUTED SEDIMENTS"
PCI;CONCURSO PARA PROYECTOS DE INVESTIGACIÓN CONJUNTA EN CHILE Y CHINA CONICYT CHILE – NSF CHINA;NSFC190013;"CROP WATER REQUIREMENTS;EVAPOTRANSPIRATION;SATELLITES"
PCI;CONCURSO PARA PROYECTOS DE INVESTIGACIÓN CONJUNTA EN CHILE Y CHINA CONICYT CHILE – NSF CHINA;NSFC190018;"GLOBAL CHANGE;DROUGHTS;FLOODS"
PCI;CONCURSO PARA PROYECTOS DE INVESTIGACIÓN CONJUNTA EN CHILE Y CHINA CONICYT CHILE – NSF CHINA;NSFC190021;"LIGNIN;HYDROGELS;WATER TREATMENT"
PCI;CONCURSO PARA PROYECTOS DE INVESTIGACIÓN CONJUNTA EN CHILE Y CHINA CONICYT CHILE – NSF CHINA;NSFC190024;"LACCASE ACTIVITY;BIOREMEDIATION;WASTEWATER"
PCI;CONCURSO PARA PROYECTOS DE INVESTIGACIÓN CONJUNTA EN CHILE Y CHINA CONICYT CHILE – NSF CHINA;NSFC190025;"HYDROPOWER OPERATIONS MODELING;MULTIPLE WATER USERS;RESERVOIR OPERATION"
PAI;CONVOCATORIA NACIONAL SUBVENCIÓN A LA INSTALACIÓN EN LA ACADEMIA;PAI77170001;"CANCERS;DIETARY;INFLAMMATION;DROSOPHILA"
PAI;CONVOCATORIA NACIONAL SUBVENCIÓN A LA INSTALACIÓN EN LA ACADEMIA;PAI77170004;"ELDERLY/GERIATRICS/AGING;MITOCHONDRIAL BIOENERGETICS;INTER-ORGANELLE COMMUNICATION"
PAI;CONVOCATORIA NACIONAL SUBVENCIÓN A LA INSTALACIÓN EN LA ACADEMIA;PAI77170008;"BIOTECHNOLOGIES;FUNCTIONAL FOODS;PROCESSING"
PAI;CONVOCATORIA NACIONAL SUBVENCIÓN A LA INSTALACIÓN EN LA ACADEMIA;PAI77170021;"SOCIOLOGY;ENVIRONMENTS;TERRITORY"
PAI;CONVOCATORIA NACIONAL SUBVENCIÓN A LA INSTALACIÓN EN LA ACADEMIA;PAI77170027;"PALEOENVIRONMENT RECONSTRUCTION;MARINE HUNTER-GATHERER;LATE-HOLOCENE;ARCHAEOLOGICAL-ETHNOGRAPHY;ICHTHYOARCHAEOLOGY"
PAI;CONVOCATORIA NACIONAL SUBVENCIÓN A LA INSTALACIÓN EN LA ACADEMIA;PAI77170028;"INCLUSION;MIGRATIONS;INTERDISCIPLINARY RESEARCH"
PAI;CONVOCATORIA NACIONAL SUBVENCIÓN A LA INSTALACIÓN EN LA ACADEMIA;PAI77170033;"REMEDIATION;ELECTROCATALYSTS;PHOTOCHEMISTRY"
PAI;CONVOCATORIA NACIONAL SUBVENCIÓN A LA INSTALACIÓN EN LA ACADEMIA;PAI77170035;"ION CHANNELS;ELECTROPHYSIOLOGY;BIOINFORMATICS"
PAI;CONVOCATORIA NACIONAL SUBVENCIÓN A LA INSTALACIÓN EN LA ACADEMIA;PAI77170040;"MYCOTOXIN;BIOMARKERS;RURAL POPULATION"
PAI;CONVOCATORIA NACIONAL SUBVENCIÓN A LA INSTALACIÓN EN LA ACADEMIA;PAI77170045;"NANOTECHNOLOGY;MOLECULAR DYNAMICS (MD) SIMULATIONS;COMPUTATIONAL MODELLING"
PAI;CONVOCATORIA NACIONAL SUBVENCIÓN A LA INSTALACIÓN EN LA ACADEMIA;PAI77170047;"EXOPLANETARY-SYSTEM;ASTROPHYSICS;DYNAMICAL SYSTEMS"
PAI;CONVOCATORIA NACIONAL SUBVENCIÓN A LA INSTALACIÓN EN LA ACADEMIA;PAI77170049;"PHYSICOCHEMICAL PROPERTIES;ENERGY EFFICIENCY;IN-SILICO DESIGN"
PAI;CONVOCATORIA NACIONAL SUBVENCIÓN A LA INSTALACIÓN EN LA ACADEMIA;PAI77170052;"ASTROCHEMISTRY;STAR FORMATION;PROTOPLANETARY DISCS"
PAI;CONVOCATORIA NACIONAL SUBVENCIÓN A LA INSTALACIÓN EN LA ACADEMIA;PAI77170063;"CELLULAR SIGNALING;EXTRACELLULAR MATRIX;CANCERS"
PAI;CONVOCATORIA NACIONAL SUBVENCIÓN A LA INSTALACIÓN EN LA ACADEMIA;PAI77170068;"ALGORITHMS;COMPUTATIONAL-COMPLEXITY;MATHEMATICAL MODELLING"
PAI;CONVOCATORIA NACIONAL SUBVENCIÓN A LA INSTALACIÓN EN LA ACADEMIA;PAI77170080;"GALAXIES:SEYFERT;GALAXIES: ACTIVES;HIGH-ENERGIES"
PAI;CONVOCATORIA NACIONAL SUBVENCIÓN A LA INSTALACIÓN EN LA ACADEMIA;PAI77170087;"EXOPLANETS;PROTOPLANETARY DISCS;INTERFEROMETRY;HIGH-CONTRAST IMAGING"
PAI;CONVOCATORIA NACIONAL SUBVENCIÓN A LA INSTALACIÓN EN LA ACADEMIA;PAI77170091;"BIOMEDICINE;CELL BIOLOGY;NEUROBIOLOGY"
PAI;CONVOCATORIA NACIONAL SUBVENCIÓN A LA INSTALACIÓN EN LA ACADEMIA;PAI77170108;"HEALTHCARE AND LIFE SCIENCES;MENTAL-HEALTH;EMERGING ADULTHOOD"
PAI;CONVOCATORIA NACIONAL SUBVENCIÓN A LA INSTALACIÓN EN LA ACADEMIA 2018;PAI77180002;"PALAEOECOLOGY;ARCHEOLOGY;PALAEOCLIMATE"
PAI;CONVOCATORIA NACIONAL SUBVENCIÓN A LA INSTALACIÓN EN LA ACADEMIA 2018;PAI77180003;"SQUEEZED-LIGHT;QUANTUM CORRELATIONS;PHOTONICS CRYSTALS"
PAI;CONVOCATORIA NACIONAL SUBVENCIÓN A LA INSTALACIÓN EN LA ACADEMIA 2018;PAI77180007;"INTERUNIVERSITY COOPERATION;ALGEBRAIC GEOMETRY;P-ADIC NUMBERS"
PAI;CONVOCATORIA NACIONAL SUBVENCIÓN A LA INSTALACIÓN EN LA ACADEMIA 2018;PAI77180009;"ZOONOSIS;RODENTS;DISEASE ECOLOGY"
PAI;CONVOCATORIA NACIONAL SUBVENCIÓN A LA INSTALACIÓN EN LA ACADEMIA 2018;PAI77180012;"ARTIFICIAL INTELLIGENCE;IMAGES;COMPUTERIZED IMAGE ANALYSIS"
PAI;CONVOCATORIA NACIONAL SUBVENCIÓN A LA INSTALACIÓN EN LA ACADEMIA 2018;PAI77180015;"QUANTUM THERMODYNAMICS;NANOTECHNOLOGY;SOLID-STATE"
PAI;CONVOCATORIA NACIONAL SUBVENCIÓN A LA INSTALACIÓN EN LA ACADEMIA 2018;PAI77180019;"NANOTECHNOLOGY;MICROFLUIDICS;MICROCHIP"
PAI;CONVOCATORIA NACIONAL SUBVENCIÓN A LA INSTALACIÓN EN LA ACADEMIA 2018;PAI77180024;"COMPUTATIONAL CHEMISTRY;MATERIAL ENVIRONMENT;POLYMER CHEMISTRY"
PAI;CONVOCATORIA NACIONAL SUBVENCIÓN A LA INSTALACIÓN EN LA ACADEMIA 2018;PAI77180032;"ELECTROMOBILITY;ENERGY-STORAGE SYSTEMS;POWER ELECTRONICS CONVERTERS"
PAI;CONVOCATORIA NACIONAL SUBVENCIÓN A LA INSTALACIÓN EN LA ACADEMIA 2018;PAI77180035;"PLATONISM;ARISTOTELIANISM;STOICISM"
PAI;CONVOCATORIA NACIONAL SUBVENCIÓN A LA INSTALACIÓN EN LA ACADEMIA 2018;PAI77180039;"MICROBIOME;ECOSYSTEM HEALTH;AQUATIC BIOTA"
PAI;CONVOCATORIA NACIONAL SUBVENCIÓN A LA INSTALACIÓN EN LA ACADEMIA 2018;PAI77180050;"BACTERIOPHAGE;VIBRIOSIS;FOOD SAFETY"
PAI;CONVOCATORIA NACIONAL SUBVENCIÓN A LA INSTALACIÓN EN LA ACADEMIA 2018;PAI77180052;"PHOTODYNAMIC THERAPY;CANCERS;ORGANOMETALLIC COMPOUNDS"
PAI;CONVOCATORIA NACIONAL SUBVENCIÓN A LA INSTALACIÓN EN LA ACADEMIA 2018;PAI77180054;"SUSTAINABLE;MANUFACTURING;TIMBER"
PAI;CONVOCATORIA NACIONAL SUBVENCIÓN A LA INSTALACIÓN EN LA ACADEMIA 2018;PAI77180055;"CONTAMINANTS;LIMNOLOGY;AQUATIC ECOSYSTEMS"
PAI;CONVOCATORIA NACIONAL SUBVENCIÓN A LA INSTALACIÓN EN LA ACADEMIA 2018;PAI77180056;"INVESTIGATION;DOCTORATE PROGRAMS;COMPARATIVE LITERATURE"
PAI;CONVOCATORIA NACIONAL SUBVENCIÓN A LA INSTALACIÓN EN LA ACADEMIA 2018;PAI77180057;"SUSTAINABLE;ARCHITECTURE;ENERGETICS"
PAI;CONVOCATORIA NACIONAL SUBVENCIÓN A LA INSTALACIÓN EN LA ACADEMIA 2018;PAI77180059;"NEURODEGENERATION;AGING;DROSOPHILA"
PAI;CONVOCATORIA NACIONAL SUBVENCIÓN A LA INSTALACIÓN EN LA ACADEMIA 2018;PAI77180062;"AGROINDUSTRIAL WASTES;BIOREFINERY CONCEPT;ANAEROBIC-DIGESTION"
PAI;CONVOCATORIA NACIONAL SUBVENCIÓN A LA INSTALACIÓN EN LA ACADEMIA 2018;PAI77180065;"PARTICIPATORY ACTION RESEARCH (PAR);INEQUALITY;DAILY LIFE"
PAI;CONVOCATORIA NACIONAL SUBVENCIÓN A LA INSTALACIÓN EN LA ACADEMIA 2018;PAI77180074;"INITIAL TRAINING TEACHER;EDUCATIONAL BELIEFS;LANGUAGE TEACHING"
PAI;CONVOCATORIA NACIONAL SUBVENCIÓN A LA INSTALACIÓN EN LA ACADEMIA 2018;PAI77180076;"CHAOTIC DYNAMICS;TIMESCALES;INVARIANT MANIFOLDS"
PAI;CONVOCATORIA NACIONAL SUBVENCIÓN A LA INSTALACIÓN EN LA ACADEMIA 2018;PAI77180077;"GENE EDITING;NEURODEGENERATIVE DISORDERS;NEURODEVELOPMENT DISORDERS"
PAI;CONVOCATORIA NACIONAL SUBVENCIÓN A LA INSTALACIÓN EN LA ACADEMIA 2018;PAI77180078;"OPTOELECTRONIC APPLICATIONS;NANOTECHNOLOGY;BIOSENSORS"
PAI;CONVOCATORIA NACIONAL SUBVENCIÓN A LA INSTALACIÓN EN LA ACADEMIA 2018;PAI77180082;"PERSISTER CELLS;ANTIBIOTICS;UROPATHOGENIC ESCHERICHIA-COLI"
PAI;CONVOCATORIA NACIONAL SUBVENCIÓN A LA INSTALACIÓN EN LA ACADEMIA 2018;PAI77180085;"INCLUSIVE EDUCATION;GENDER STUDIES;SEXUAL DIVERSITY"
PAI;CONVOCATORIA NACIONAL SUBVENCIÓN A LA INSTALACIÓN EN LA ACADEMIA 2018;PAI77180086;"NEURODEVELOPMENT;MENTAL-DISORDERS;STEM-CELLS"
PAI;CONVOCATORIA NACIONAL SUBVENCIÓN A LA INSTALACIÓN EN LA ACADEMIA 2018;PAI77180094;"MICROBIOTA;ANTIGENS;RHEUMATOID ARTHRITIS"
PAI;CONVOCATORIA NACIONAL SUBVENCIÓN A LA INSTALACIÓN EN LA ACADEMIA 2019;PAI77190004;"MICROBIOLOGY;PATHOGENICITY;ANTIMICROBIAL RESISTANTE"
PAI;CONVOCATORIA NACIONAL SUBVENCIÓN A LA INSTALACIÓN EN LA ACADEMIA 2019;PAI77190010;"ANTIMICROBIALS;TISSUE ENGINEERING;PHARMACEUTICAL PREPARATIONS"
PAI;CONVOCATORIA NACIONAL SUBVENCIÓN A LA INSTALACIÓN EN LA ACADEMIA 2019;PAI77190012;"POLLUTANTS;EMERGING CONTAMINANT;ANALYTICAL TECHNIQUES"
PAI;CONVOCATORIA NACIONAL SUBVENCIÓN A LA INSTALACIÓN EN LA ACADEMIA 2019;PAI77190014;"SOIL;NANOPARTICLE;ENVIRONMENTAL"
PAI;CONVOCATORIA NACIONAL SUBVENCIÓN A LA INSTALACIÓN EN LA ACADEMIA 2019;PAI77190019;"EROSION;SEDIMENTOLOGY;ANTHROPOCENE"
PAI;CONVOCATORIA NACIONAL SUBVENCIÓN A LA INSTALACIÓN EN LA ACADEMIA 2019;PAI77190021;"VEHICLE ROUTING;ELECTRIC VEHICLES;IMPROVED BATTERY LIFE"
PAI;CONVOCATORIA NACIONAL SUBVENCIÓN A LA INSTALACIÓN EN LA ACADEMIA 2019;PAI77190023;"PESTICIDES;ANALYSES;VEGETABLES"
PAI;CONVOCATORIA NACIONAL SUBVENCIÓN A LA INSTALACIÓN EN LA ACADEMIA 2019;PAI77190027;"INMUNOMODULATION;FRUITING TREES;PHYSIOLOGICAL TOLERANCES"
PAI;CONVOCATORIA NACIONAL SUBVENCIÓN A LA INSTALACIÓN EN LA ACADEMIA 2019;PAI77190031;"CLIMATE-CHANGE;PARASITISM;BIODIVERSITY CONSERVATION"
PAI;CONVOCATORIA NACIONAL SUBVENCIÓN A LA INSTALACIÓN EN LA ACADEMIA 2019;PAI77190033;"PHOTONICS;NANOFIBERS;OPTICS"
PAI;CONVOCATORIA NACIONAL SUBVENCIÓN A LA INSTALACIÓN EN LA ACADEMIA 2019;PAI77190035;"ETHNIC DISPARITIES;AGING;HEALTH INEQUALITY"
PAI;CONVOCATORIA NACIONAL SUBVENCIÓN A LA INSTALACIÓN EN LA ACADEMIA 2019;PAI77190038;"MULTICORE PROCESSOR;PARALELISM;INFORMATION SYSTEMS"
PAI;CONVOCATORIA NACIONAL SUBVENCIÓN A LA INSTALACIÓN EN LA ACADEMIA 2019;PAI77190041;"OBESITY;INFERTILITY;CANCER"
PAI;CONVOCATORIA NACIONAL SUBVENCIÓN A LA INSTALACIÓN EN LA ACADEMIA 2019;PAI77190042;"NANOMAGNETISM;MAGNETIC VORTEX;MAGNETIC SKYRMIONS"
PAI;CONVOCATORIA NACIONAL SUBVENCIÓN A LA INSTALACIÓN EN LA ACADEMIA 2019;PAI77190046;"HIGHER-ORDER THEORY;BLACK HOLES;COSMOLOGICAL MODELS"
PAI;CONVOCATORIA NACIONAL SUBVENCIÓN A LA INSTALACIÓN EN LA ACADEMIA 2019;PAI77190047;"COOPERATION;BULLYING;NEURODEVELOPMENT"
PAI;CONVOCATORIA NACIONAL SUBVENCIÓN A LA INSTALACIÓN EN LA ACADEMIA 2019;PAI77190055;"TAXONOMY;SYSTEMATIC;BOTANY"
PAI;CONVOCATORIA NACIONAL SUBVENCIÓN A LA INSTALACIÓN EN LA ACADEMIA 2019;PAI77190056;"ENERGY;MATERIALS;MINERALS"
PAI;CONVOCATORIA NACIONAL SUBVENCIÓN A LA INSTALACIÓN EN LA ACADEMIA 2019;PAI77190057;"DATA SCIENCE;SMART CITIES;COMPUTER VISION"
PAI;CONVOCATORIA NACIONAL SUBVENCIÓN A LA INSTALACIÓN EN LA ACADEMIA 2019;PAI77190060;"PLACENTA;AIR-POLLUTION;EXOSOMES"
PAI;CONVOCATORIA NACIONAL SUBVENCIÓN A LA INSTALACIÓN EN LA ACADEMIA 2019;PAI77190064;"CONSERVATION GENETICS;DISEASE ECOLOGY;TERRESTRIAL VERTEBRATES"
PAI;CONVOCATORIA NACIONAL SUBVENCIÓN A LA INSTALACIÓN EN LA ACADEMIA 2019;PAI77190074;"COMMUNICATIONS;PEACE;DIGITAL MEDIA"
PAI;CONVOCATORIA NACIONAL SUBVENCIÓN A LA INSTALACIÓN EN LA ACADEMIA 2019;PAI77190078;"ASYMPTOTIC SYMMETRIES;GRAVITY THEORIES;COSMOLOGICAL PHASE TRANSITIONS"
PAI;CONVOCATORIA NACIONAL SUBVENCIÓN A LA INSTALACIÓN EN LA ACADEMIA 2019;PAI77190079;"MICROBIOME;CANINE;ANTIBIOTICS"
PAI;CONVOCATORIA NACIONAL SUBVENCIÓN A LA INSTALACIÓN EN LA ACADEMIA 2019;PAI77190080;"CLIMATE CHANGE RESEARCH;CLIMATE MITIGATION;REGIONAL CLIMATE MODELING"
PAI;CONVOCATORIA NACIONAL SUBVENCIÓN A LA INSTALACIÓN EN LA ACADEMIA 2019;PAI77190082;"WATER-TREATMENT;NANOPARTICLES;GREEN SYNTHESIS"
PAI;CONVOCATORIA NACIONAL SUBVENCIÓN A LA INSTALACIÓN EN LA ACADEMIA 2019;PAI77190083;"NANOPARTICLE;ACID MINE DRAINAGE (AMD);BIOTECHNOLOGICAL APPLICATIONS"
